time,symbol,side,entry_price,size,position_value,status,exit_time,exit_price,pnl,reason,stop_loss,target,trail_active,trail_stop
2025-08-04 09:25:00,PNBHOUSING,LONG,811.00,1176,953736.00,CLOSED,2025-08-04 09:40:00,806.94,-4768.68,SL,806.95,827.22,False,
2025-08-04 09:27:00,UPL,LONG,704.40,1354,953757.60,CLOSED,2025-08-04 09:45:00,706.56,2925.66,TRAIL,700.88,718.49,True,706.56
2025-08-04 09:25:00,ABB,LONG,5355.00,178,953190.00,CLOSED,2025-08-04 09:26:00,5328.22,-4765.95,SL,5328.23,5462.10,False,
2025-08-05 09:25:00,HDFCBANK,SHORT,1972.70,463,913360.10,CLOSED,2025-08-05 10:21:00,1982.56,-4566.80,SL,1982.56,1933.25,False,
2025-08-05 09:46:00,PAYTM,SHORT,1059.00,863,913917.00,CLOSED,2025-08-05 09:50:00,1064.29,-4569.58,SL,1064.30,1037.82,False,
2025-08-05 09:25:00,INDUSINDBK,LONG,844.40,1082,913640.80,CLOSED,2025-08-05 09:28:00,842.33,-2234.60,TRAIL,840.18,861.29,True,842.33
2025-08-05 09:40:00,GODFRYPHLP,LONG,9844.50,92,905694.00,CLOSED,2025-08-05 09:46:00,9795.28,-4528.47,SL,9795.28,10041.39,False,
2025-08-05 09:25:00,KAYNES,SHORT,6410.50,142,910291.00,CLOSED,2025-08-05 09:26:00,6442.55,-4551.45,SL,6442.55,6282.29,False,
2025-08-05 09:25:00,JIOFIN,LONG,337.40,2709,914016.60,CLOSED,2025-08-05 09:48:00,335.71,-4570.08,SL,335.71,344.15,False,
2025-08-05 09:25:00,SARDAEN,LONG,541.65,1687,913763.55,CLOSED,2025-08-05 09:26:00,538.94,-4568.82,SL,538.94,552.48,False,
2025-08-05 09:25:00,M&M,LONG,3192.70,286,913112.20,CLOSED,2025-08-05 09:48:00,3176.74,-4565.56,SL,3176.74,3256.55,False,
2025-08-05 09:30:00,MCX,SHORT,7700.00,118,908600.00,CLOSED,2025-08-05 09:38:00,7738.50,-4543.00,SL,7738.50,7546.00,False,
2025-08-05 09:25:00,RELIANCE,LONG,1403.00,651,913353.00,CLOSED,2025-08-05 10:42:00,1395.98,-4566.77,SL,1395.98,1431.06,False,
2025-08-06 09:27:00,GODFRYPHLP,SHORT,10232.50,85,869762.50,CLOSED,2025-08-06 09:28:00,10283.66,-4348.81,SL,10283.66,10027.85,False,
2025-08-06 10:12:00,BHARTIARTL,SHORT,1941.30,448,869702.40,CLOSED,2025-08-06 15:25:00,1928.10,5913.60,EOD,1951.01,1902.47,True,1936.01
2025-08-06 09:25:00,NEWGEN,LONG,973.65,894,870443.10,CLOSED,2025-08-06 09:28:00,968.78,-4352.22,SL,968.78,993.12,False,
2025-08-06 09:50:00,BSE,SHORT,2291.30,380,870694.00,CLOSED,2025-08-06 09:52:00,2302.76,-4353.47,SL,2302.76,2245.47,False,
2025-08-06 09:46:00,BEL,SHORT,387.60,2246,870549.60,CLOSED,2025-08-06 10:25:00,389.54,-4352.75,SL,389.54,379.85,False,
2025-08-06 09:26:00,HDFCBANK,LONG,1977.10,440,869924.00,CLOSED,2025-08-06 15:25:00,1986.90,4312.00,EOD,1967.21,2016.64,True,1973.09
2025-08-06 09:25:00,LUPIN,LONG,1862.00,467,869554.00,CLOSED,2025-08-06 09:36:00,1860.34,-774.29,TRAIL,1852.69,1899.24,True,1860.34
2025-08-06 09:25:00,NCC,LONG,220.35,3952,870823.20,CLOSED,2025-08-06 09:26:00,219.25,-4354.12,SL,219.25,224.76,False,
2025-08-06 09:38:00,WAAREEENER,SHORT,3075.50,283,870366.50,CLOSED,2025-08-06 10:12:00,3090.88,-4351.83,SL,3090.88,3013.99,False,
2025-08-06 09:36:00,INFY,SHORT,1442.70,603,869948.10,CLOSED,2025-08-06 12:21:00,1444.86,-1299.92,TRAIL,1449.91,1413.85,True,1444.86
2025-08-07 09:25:00,KOTAKBANK,SHORT,1971.10,432,851515.20,CLOSED,2025-08-07 10:14:00,1980.96,-4257.58,SL,1980.96,1931.68,False,
2025-08-07 09:31:00,ETERNAL,LONG,298.10,2861,852864.10,CLOSED,2025-08-07 09:41:00,296.61,-4264.32,SL,296.61,304.06,False,
2025-08-07 09:25:00,GODFRYPHLP,LONG,10544.00,80,843520.00,CLOSED,2025-08-07 09:26:00,10491.28,-4217.60,SL,10491.28,10754.88,False,
2025-08-07 09:27:00,TRENT,LONG,5398.00,158,852884.00,CLOSED,2025-08-07 09:33:00,5399.20,189.60,TRAIL,5371.01,5505.96,True,5399.20
2025-08-07 09:49:00,SARDAEN,SHORT,572.05,1490,852354.50,CLOSED,2025-08-07 09:53:00,574.91,-4261.77,SL,574.91,560.61,False,
2025-08-07 09:25:00,FORTIS,SHORT,883.60,965,852674.00,CLOSED,2025-08-07 09:41:00,888.02,-4263.37,SL,888.02,865.93,False,
2025-08-07 09:25:00,WAAREEENER,SHORT,3152.00,270,851040.00,CLOSED,2025-08-07 09:26:00,3167.76,-4255.20,SL,3167.76,3088.96,False,
2025-08-07 09:25:00,LUPIN,LONG,1934.00,441,852894.00,CLOSED,2025-08-07 09:49:00,1924.33,-4264.47,SL,1924.33,1972.68,False,
2025-08-07 10:04:00,BHEL,SHORT,227.50,3749,852897.50,CLOSED,2025-08-07 10:18:00,226.40,4141.43,TRAIL,228.64,222.95,True,226.40
2025-08-07 09:25:00,BRITANNIA,LONG,5547.00,153,848691.00,CLOSED,2025-08-07 09:27:00,5519.26,-4243.45,SL,5519.27,5657.94,False,
2025-08-08 10:00:00,BHARTIARTL,SHORT,1863.30,441,821715.30,CLOSED,2025-08-08 12:12:00,1872.62,-4108.58,SL,1872.62,1826.03,False,
2025-08-08 09:25:00,BSE,SHORT,2385.00,345,822825.00,CLOSED,2025-08-08 09:26:00,2396.92,-4114.12,SL,2396.93,2337.30,False,
2025-08-08 09:25:00,AUBANK,SHORT,753.95,1091,822559.45,CLOSED,2025-08-08 09:26:00,757.72,-4112.80,SL,757.72,738.87,False,
2025-08-08 09:30:00,KALYANKJIL,SHORT,544.00,1513,823072.00,CLOSED,2025-08-08 09:31:00,539.01,7546.09,TRAIL,546.72,533.12,True,539.01
2025-08-08 09:25:00,HDFCBANK,SHORT,1983.70,414,821251.80,CLOSED,2025-08-08 15:25:00,1973.00,4429.80,EOD,1993.62,1944.03,True,1984.78
2025-08-08 10:00:00,CUMMINSIND,LONG,3822.80,215,821902.00,CLOSED,2025-08-08 10:10:00,3803.69,-4109.51,SL,3803.69,3899.26,False,
2025-08-08 09:26:00,TITAN,LONG,3464.10,237,820991.70,CLOSED,2025-08-08 09:27:00,3446.78,-4104.96,SL,3446.78,3533.38,False,
2025-08-08 09:25:00,COFORGE,LONG,1645.40,500,822700.00,CLOSED,2025-08-08 09:26:00,1637.17,-4113.50,SL,1637.17,1678.31,False,
2025-08-08 09:26:00,GODFRYPHLP,SHORT,9952.50,82,816105.00,CLOSED,2025-08-08 09:27:00,9954.10,-131.20,TRAIL,10002.26,9753.45,True,9954.10
2025-08-08 09:25:00,ETERNAL,SHORT,298.90,2754,823170.60,CLOSED,2025-08-08 09:46:00,300.39,-4115.85,SL,300.39,292.92,False,
2025-08-11 09:35:00,HBLENGINE,LONG,678.00,1189,806142.00,CLOSED,2025-08-11 09:37:00,674.61,-4030.71,SL,674.61,691.56,False,
2025-08-11 09:32:00,PGEL,SHORT,500.50,1610,805805.00,CLOSED,2025-08-11 09:33:00,503.00,-4029.02,SL,503.00,490.49,False,
2025-08-11 09:41:00,SBIN,LONG,821.45,981,805842.45,CLOSED,2025-08-11 15:25:00,822.95,1471.50,EOD,817.34,837.88,False,
2025-08-11 09:56:00,TATAMOTORS,LONG,650.70,1239,806217.30,CLOSED,2025-08-11 09:59:00,647.45,-4031.09,SL,647.45,663.71,False,
2025-08-11 09:28:00,BSE,SHORT,2390.00,337,805430.00,CLOSED,2025-08-11 09:40:00,2401.95,-4027.15,SL,2401.95,2342.20,False,
2025-08-11 10:00:00,VOLTAS,LONG,1242.00,649,806058.00,CLOSED,2025-08-11 10:32:00,1240.62,-892.38,TRAIL,1235.79,1266.84,True,1240.62
2025-08-11 09:25:00,AMBER,SHORT,6964.00,115,800860.00,CLOSED,2025-08-11 09:26:00,6998.82,-4004.30,SL,6998.82,6824.72,False,
2025-08-11 09:30:00,CDSL,SHORT,1559.50,517,806261.50,CLOSED,2025-08-11 09:38:00,1567.30,-4031.31,SL,1567.30,1528.31,False,
2025-08-11 09:53:00,RELIANCE,LONG,1371.90,587,805305.30,CLOSED,2025-08-11 15:25:00,1384.10,7161.40,EOD,1365.04,1399.34,True,1377.59
2025-08-11 09:34:00,MANAPPURAM,SHORT,254.85,3163,806090.55,CLOSED,2025-08-11 09:35:00,256.12,-4030.45,SL,256.12,249.75,False,
2025-08-12 09:39:00,PGEL,SHORT,521.55,1506,785454.30,CLOSED,2025-08-12 09:43:00,522.49,-1414.89,TRAIL,524.16,511.12,True,522.49
2025-08-12 09:25:00,HBLENGINE,LONG,707.20,1111,785699.20,CLOSED,2025-08-12 09:30:00,703.66,-3928.50,SL,703.66,721.34,False,
2025-08-12 09:25:00,TITAGARH,LONG,815.30,963,785133.90,CLOSED,2025-08-12 09:31:00,811.22,-3925.67,SL,811.22,831.61,False,
2025-08-12 09:25:00,HINDALCO,LONG,677.75,1159,785512.25,CLOSED,2025-08-12 09:26:00,674.36,-3927.56,SL,674.36,691.30,False,
2025-08-12 09:31:00,ASTRAL,SHORT,1287.60,610,785436.00,CLOSED,2025-08-12 09:32:00,1294.04,-3927.18,SL,1294.04,1261.85,False,
2025-08-12 09:25:00,HAL,LONG,4395.20,178,782345.60,CLOSED,2025-08-12 09:34:00,4373.22,-3911.73,SL,4373.22,4483.10,False,
2025-08-12 09:25:00,SUZLON,SHORT,63.43,12389,785834.27,CLOSED,2025-08-12 09:49:00,63.75,-3929.17,SL,63.75,62.16,False,
2025-08-12 09:26:00,JMFINANCIL,SHORT,161.70,4859,785700.30,CLOSED,2025-08-12 09:28:00,162.51,-3928.50,SL,162.51,158.47,False,
2025-08-12 09:50:00,INFY,LONG,1439.40,545,784473.00,CLOSED,2025-08-12 10:30:00,1432.20,-3922.37,SL,1432.20,1468.19,False,
2025-08-12 10:00:00,LT,LONG,3722.00,211,785342.00,CLOSED,2025-08-12 10:38:00,3703.39,-3926.71,SL,3703.39,3796.44,False,
2025-08-14 09:34:00,MUTHOOTFIN,SHORT,2760.00,271,747960.00,CLOSED,2025-08-14 09:36:00,2773.80,-3739.80,SL,2773.80,2704.80,False,
2025-08-14 09:25:00,INFY,LONG,1449.60,516,747993.60,CLOSED,2025-08-14 11:34:00,1458.98,4837.50,TRAIL,1442.35,1478.59,True,1458.97
2025-08-14 09:51:00,VMM,SHORT,144.40,5187,749002.80,CLOSED,2025-08-14 09:52:00,145.12,-3745.01,SL,145.12,141.51,False,
2025-08-14 09:57:00,WAAREEENER,LONG,2936.00,255,748680.00,CLOSED,2025-08-14 10:00:00,2921.32,-3743.40,SL,2921.32,2994.72,False,
2025-08-14 09:26:00,NAUKRI,LONG,1360.20,550,748110.00,CLOSED,2025-08-14 09:34:00,1353.40,-3740.55,SL,1353.40,1387.40,False,
2025-08-14 09:34:00,HBLENGINE,LONG,756.95,989,748623.55,CLOSED,2025-08-14 09:35:00,753.17,-3743.12,SL,753.17,772.09,False,
2025-08-14 10:01:00,BSE,SHORT,2465.40,303,747016.20,CLOSED,2025-08-14 10:11:00,2477.73,-3735.08,SL,2477.73,2416.09,False,
2025-08-14 09:36:00,HDFCBANK,LONG,1989.80,376,748164.80,CLOSED,2025-08-14 15:25:00,1989.00,-300.80,EOD,1979.85,2029.60,False,
2025-08-14 09:25:00,JUBLFOOD,LONG,660.95,1133,748856.35,CLOSED,2025-08-14 09:29:00,657.65,-3744.28,SL,657.65,674.17,False,
2025-08-14 09:53:00,BPCL,SHORT,320.20,2339,748947.80,CLOSED,2025-08-14 10:26:00,321.80,-3744.74,SL,321.80,313.80,False,
2025-08-18 09:25:00,ADANIPORTS,SHORT,1306.50,553,722494.50,CLOSED,2025-08-18 09:28:00,1313.03,-3612.47,SL,1313.03,1280.37,False,
2025-08-18 09:56:00,MARUTI,LONG,13898.00,52,722696.00,CLOSED,2025-08-18 12:13:00,14019.06,6295.25,TRAIL,13828.51,14175.96,True,14019.06
2025-08-18 09:28:00,HEROMOTOCO,LONG,5084.80,142,722041.60,CLOSED,2025-08-18 09:31:00,5059.38,-3610.21,SL,5059.38,5186.50,False,
2025-08-18 09:44:00,ETERNAL,SHORT,318.00,2275,723450.00,CLOSED,2025-08-18 15:25:00,314.65,7621.25,EOD,319.59,311.64,True,316.36
2025-08-18 09:38:00,VOLTAS,SHORT,1350.10,536,723653.60,CLOSED,2025-08-18 09:49:00,1356.85,-3618.27,SL,1356.85,1323.10,False,
2025-08-18 09:49:00,M&M,LONG,3417.00,211,720987.00,CLOSED,2025-08-18 14:20:00,3399.92,-3604.94,SL,3399.91,3485.34,False,
2025-08-18 09:35:00,BAJFINANCE,LONG,915.00,790,722850.00,CLOSED,2025-08-18 09:40:00,912.75,-1775.43,TRAIL,910.42,933.30,True,912.75
2025-08-18 09:41:00,AMBER,LONG,7440.00,97,721680.00,CLOSED,2025-08-18 09:58:00,7438.79,-117.61,TRAIL,7402.80,7588.80,True,7438.79
2025-08-18 09:35:00,BAJAJ-AUTO,LONG,8600.00,84,722400.00,CLOSED,2025-08-18 10:26:00,8557.00,-3612.00,SL,8557.00,8772.00,False,
2025-08-18 09:25:00,HDFCBANK,LONG,2018.90,358,722766.20,CLOSED,2025-08-18 10:51:00,2008.81,-3613.83,SL,2008.81,2059.28,False,
2025-08-19 09:30:00,RELIANCE,LONG,1413.60,505,713868.00,CLOSED,2025-08-19 15:25:00,1420.20,3333.00,EOD,1406.53,1441.87,True,1410.34
2025-08-19 09:25:00,BHARTIARTL,LONG,1931.10,369,712575.90,CLOSED,2025-08-19 09:52:00,1921.44,-3562.88,SL,1921.44,1969.72,False,
2025-08-19 09:27:00,OLAELEC,LONG,43.59,16381,714047.79,CLOSED,2025-08-19 09:30:00,43.37,-3570.24,SL,43.37,44.46,False,
2025-08-19 09:38:00,VEDL,LONG,447.85,1594,713872.90,CLOSED,2025-08-19 15:25:00,449.75,3028.60,EOD,445.61,456.81,True,447.62
2025-08-19 09:25:00,HAL,SHORT,4425.10,161,712441.10,CLOSED,2025-08-19 09:26:00,4447.23,-3562.21,SL,4447.23,4336.60,False,
2025-08-19 09:36:00,HDFCBANK,SHORT,1998.30,357,713393.10,CLOSED,2025-08-19 15:25:00,1991.50,2427.60,EOD,2008.29,1958.33,True,2001.60
2025-08-19 09:35:00,WAAREEENER,LONG,3081.00,231,711711.00,CLOSED,2025-08-19 09:41:00,3065.60,-3558.56,SL,3065.59,3142.62,False,
2025-08-19 09:50:00,MARUTI,LONG,14139.00,50,706950.00,CLOSED,2025-08-19 10:50:00,14068.30,-3534.75,SL,14068.31,14421.78,False,
2025-08-19 09:25:00,ICICIBANK,LONG,1438.50,496,713496.00,CLOSED,2025-08-19 09:50:00,1431.31,-3567.48,SL,1431.31,1467.27,False,
2025-08-19 09:50:00,M&M,LONG,3362.50,212,712850.00,CLOSED,2025-08-19 13:40:00,3364.58,439.90,TRAIL,3345.69,3429.75,True,3364.57
2025-08-20 09:25:00,OLAELEC,SHORT,47.48,14783,701896.84,CLOSED,2025-08-20 09:26:00,47.72,-3509.48,SL,47.72,46.53,False,
2025-08-20 09:25:00,BHARTIARTL,SHORT,1935.50,362,700651.00,CLOSED,2025-08-20 15:25:00,1929.70,2099.60,EOD,1945.18,1896.79,False,
2025-08-20 09:52:00,HAL,SHORT,4531.00,154,697774.00,CLOSED,2025-08-20 15:25:00,4473.60,8839.60,EOD,4553.65,4440.38,True,4493.45
2025-08-20 09:25:00,ETERNAL,LONG,327.50,2143,701832.50,CLOSED,2025-08-20 09:29:00,325.86,-3509.16,SL,325.86,334.05,False,
2025-08-20 09:33:00,M&M,LONG,3370.00,208,700960.00,CLOSED,2025-08-20 15:25:00,3395.00,5200.00,EOD,3353.15,3437.40,True,3378.67
2025-08-20 09:58:00,DABUR,LONG,529.60,1325,701720.00,CLOSED,2025-08-20 10:06:00,526.95,-3508.60,SL,526.95,540.19,False,
2025-08-20 09:33:00,BEL,SHORT,375.45,1869,701716.05,CLOSED,2025-08-20 15:25:00,371.85,6728.40,EOD,377.33,367.94,True,373.88
2025-08-20 09:26:00,HCLTECH,LONG,1466.90,478,701178.20,CLOSED,2025-08-20 14:49:00,1496.24,14023.56,TG,1459.57,1496.24,True,1484.98
2025-08-20 10:00:00,GODFRYPHLP,LONG,10550.00,66,696300.00,CLOSED,2025-08-20 10:02:00,10497.25,-3481.50,SL,10497.25,10761.00,False,
2025-08-20 09:25:00,AUROPHARMA,LONG,1068.30,657,701873.10,CLOSED,2025-08-20 09:30:00,1062.96,-3509.37,SL,1062.96,1089.67,False,
2025-08-21 09:44:00,CLEAN,LONG,1154.80,624,720595.20,CLOSED,2025-08-21 09:46:00,1154.28,-326.04,TRAIL,1149.03,1177.90,True,1154.28
2025-08-21 09:39:00,OLAELEC,SHORT,49.68,14518,721254.24,CLOSED,2025-08-21 09:40:00,49.93,-3606.27,SL,49.93,48.69,False,
2025-08-21 09:30:00,SWIGGY,LONG,437.00,1650,721050.00,CLOSED,2025-08-21 09:56:00,440.07,5072.93,TRAIL,434.81,445.74,True,440.07
2025-08-21 09:25:00,GODFRYPHLP,LONG,11345.50,63,714766.50,CLOSED,2025-08-21 09:26:00,11288.77,-3573.83,SL,11288.77,11572.41,False,
2025-08-21 09:44:00,WAAREEENER,LONG,3277.90,220,721138.00,CLOSED,2025-08-21 09:56:00,3274.26,-801.35,TRAIL,3261.51,3343.46,True,3274.26
2025-08-21 09:26:00,TCS,LONG,3094.30,233,720971.90,CLOSED,2025-08-21 15:21:00,3096.50,512.77,TRAIL,3078.83,3156.19,True,3096.50
2025-08-21 09:33:00,RELIANCE,LONG,1430.90,504,721173.60,CLOSED,2025-08-21 15:21:00,1423.75,-3605.87,SL,1423.75,1459.52,False,
2025-08-21 09:40:00,JWL,LONG,367.90,1960,721084.00,CLOSED,2025-08-21 09:44:00,369.01,2178.54,TRAIL,366.06,375.26,True,369.01
2025-08-21 10:05:00,INFY,LONG,1491.70,483,720491.10,CLOSED,2025-08-21 15:25:00,1496.50,2318.40,EOD,1484.24,1521.53,True,1491.93
2025-08-21 09:58:00,HDFCBANK,LONG,1990.00,362,720380.00,CLOSED,2025-08-21 15:25:00,1990.10,36.20,EOD,1980.05,2029.80,False,
2025-08-22 09:36:00,BSE,LONG,2346.80,306,718120.80,CLOSED,2025-08-22 09:43:00,2335.07,-3590.60,SL,2335.07,2393.74,False,
2025-08-22 09:25:00,OLAELEC,SHORT,48.31,14893,719480.83,CLOSED,2025-08-22 09:26:00,48.55,-3597.40,SL,48.55,47.34,False,
2025-08-22 09:25:00,VEDL,SHORT,444.60,1618,719362.80,CLOSED,2025-08-22 09:47:00,446.82,-3596.81,SL,446.82,435.71,False,
2025-08-22 10:00:00,HDFCBANK,SHORT,1971.00,365,719415.00,CLOSED,2025-08-22 13:20:00,1971.78,-284.06,TRAIL,1980.86,1931.58,True,1971.78
2025-08-22 09:52:00,TITAGARH,SHORT,850.50,845,718672.50,CLOSED,2025-08-22 10:08:00,854.75,-3593.36,SL,854.75,833.49,False,
2025-08-22 09:50:00,WAAREEENER,LONG,3214.00,223,716722.00,CLOSED,2025-08-22 11:54:00,3197.93,-3583.61,SL,3197.93,3278.28,False,
2025-08-22 09:56:00,LEMONTREE,SHORT,166.75,4314,719359.50,CLOSED,2025-08-22 09:59:00,167.58,-3596.80,SL,167.58,163.41,False,
2025-08-22 10:00:00,ICICIBANK,SHORT,1430.70,502,718211.40,CLOSED,2025-08-22 11:41:00,1437.85,-3591.06,SL,1437.85,1402.09,False,
2025-08-22 09:29:00,SWIGGY,LONG,427.60,1682,719223.20,CLOSED,2025-08-22 09:30:00,425.46,-3596.12,SL,425.46,436.15,False,
2025-08-22 09:25:00,ETERNAL,LONG,321.55,2237,719307.35,CLOSED,2025-08-22 09:48:00,319.94,-3596.54,SL,319.94,327.98,False,
2025-08-25 09:25:00,HDFCBANK,LONG,1975.30,347,685429.10,CLOSED,2025-08-25 09:51:00,1965.42,-3427.15,SL,1965.42,2014.81,False,
2025-08-25 09:25:00,MAZDOCK,SHORT,2750.00,249,684750.00,CLOSED,2025-08-25 09:54:00,2763.75,-3423.75,SL,2763.75,2695.00,False,
2025-08-25 09:25:00,BSE,LONG,2311.50,297,686515.50,CLOSED,2025-08-25 10:06:00,2299.94,-3432.58,SL,2299.94,2357.73,False,
2025-08-25 09:31:00,YESBANK,SHORT,19.66,34937,686861.42,CLOSED,2025-08-25 09:34:00,19.76,-3434.31,SL,19.76,19.27,False,
2025-08-25 09:25:00,INFY,SHORT,1508.60,455,686413.00,CLOSED,2025-08-25 09:28:00,1516.14,-3432.06,SL,1516.14,1478.43,False,
2025-08-25 09:55:00,OLAELEC,LONG,49.00,14017,686833.00,CLOSED,2025-08-25 09:57:00,48.91,-1255.92,TRAIL,48.76,49.98,True,48.91
2025-08-25 09:42:00,TCS,LONG,3126.80,219,684769.20,CLOSED,2025-08-25 15:25:00,3140.30,2956.50,EOD,3111.17,3189.34,True,3128.36
2025-08-25 09:35:00,WAAREEENER,SHORT,3090.00,222,685980.00,CLOSED,2025-08-25 09:56:00,3105.45,-3429.90,SL,3105.45,3028.20,False,
2025-08-25 09:25:00,DIVISLAB,SHORT,6210.50,110,683155.00,CLOSED,2025-08-25 09:56:00,6241.55,-3415.77,SL,6241.55,6086.29,False,
2025-08-25 09:48:00,ETERNAL,LONG,318.45,2156,686578.20,CLOSED,2025-08-25 11:17:00,321.37,6298.75,TRAIL,316.86,324.82,True,321.37
2025-08-26 09:25:00,SAILIFE,LONG,871.85,769,670452.65,CLOSED,2025-08-26 09:45:00,867.49,-3352.26,SL,867.49,889.29,True,870.52
2025-08-26 09:42:00,IDEA,SHORT,6.73,99685,670880.05,CLOSED,2025-08-26 09:43:00,6.72,994.36,TRAIL,6.76,6.60,True,6.72
2025-08-26 09:27:00,BSE,SHORT,2248.10,298,669933.80,CLOSED,2025-08-26 09:29:00,2259.34,-3349.67,SL,2259.34,2203.14,False,
2025-08-26 09:25:00,BLS,SHORT,374.05,1793,670671.65,CLOSED,2025-08-26 09:26:00,375.92,-3353.36,SL,375.92,366.57,False,
2025-08-26 09:29:00,HDFCBANK,SHORT,970.10,691,670339.10,CLOSED,2025-08-26 11:12:00,974.95,-3351.70,SL,974.95,950.70,False,
2025-08-26 09:32:00,ETERNAL,LONG,320.70,2091,670583.70,CLOSED,2025-08-26 09:35:00,319.10,-3352.92,SL,319.10,327.11,False,
2025-08-26 09:25:00,WAAREEENER,SHORT,3127.50,214,669285.00,CLOSED,2025-08-26 09:26:00,3143.14,-3346.42,SL,3143.14,3064.95,False,
2025-08-26 09:26:00,VMM,SHORT,149.75,4480,670880.00,CLOSED,2025-08-26 09:30:00,150.50,-3354.40,SL,150.50,146.75,False,
2025-08-26 09:46:00,MAZDOCK,SHORT,2676.00,250,669000.00,CLOSED,2025-08-26 10:05:00,2689.38,-3345.00,SL,2689.38,2622.48,False,
2025-08-26 09:45:00,SWIGGY,LONG,429.40,1562,670722.80,CLOSED,2025-08-26 10:07:00,427.25,-3353.61,SL,427.25,437.99,False,
2025-08-28 09:26:00,INDIGO,SHORT,5781.00,111,641691.00,CLOSED,2025-08-28 12:29:00,5753.83,3015.59,TRAIL,5809.90,5665.38,True,5753.83
2025-08-28 09:25:00,WAAREEENER,SHORT,3280.70,195,639736.50,CLOSED,2025-08-28 09:26:00,3297.10,-3198.68,SL,3297.10,3215.09,False,
2025-08-28 09:26:00,SHRIRAMFIN,SHORT,578.60,1109,641667.40,CLOSED,2025-08-28 09:43:00,579.61,-1125.36,TRAIL,581.49,567.03,True,579.61
2025-08-28 09:29:00,OLAELEC,LONG,52.10,12317,641715.70,CLOSED,2025-08-28 09:35:00,52.16,688.21,TRAIL,51.84,53.14,True,52.16
2025-08-28 09:40:00,ICICIBANK,LONG,1411.80,454,640957.20,CLOSED,2025-08-28 12:03:00,1404.74,-3204.79,SL,1404.74,1440.04,False,
2025-08-28 09:25:00,HDFCBANK,SHORT,955.00,671,640805.00,CLOSED,2025-08-28 09:26:00,959.77,-3204.02,SL,959.77,935.90,False,
2025-08-28 09:58:00,HINDUNILVR,SHORT,2669.70,240,640728.00,CLOSED,2025-08-28 15:25:00,2651.00,4488.00,EOD,2683.05,2616.31,True,2667.56
2025-08-28 09:25:00,RELIANCE,SHORT,1368.00,469,641592.00,CLOSED,2025-08-28 09:45:00,1374.84,-3207.96,SL,1374.84,1340.64,False,
